views,date
300.856191,2019-04-28T00:00:00Z
294.763594,2019-04-29T00:00:00Z
289.238397,2019-04-30T00:00:00Z
291.029845,2019-05-01T00:00:00Z
288.006244,2019-05-02T00:00:00Z
279.216829,2019-05-03T00:00:00Z
273.965951,2019-05-04T00:00:00Z
289.856849,2019-05-05T00:00:00Z
297.018844,2019-05-06T00:00:00Z
285.208172,2019-05-07T00:00:00Z
295.103126,2019-05-08T00:00:00Z
283.456178,2019-05-09T00:00:00Z
278.651924,2019-05-10T00:00:00Z
281.156132,2019-05-11T00:00:00Z
293.989961,2019-05-12T00:00:00Z
297.011582,2019-05-13T00:00:00Z
290.965537,2019-05-14T00:00:00Z
280.154867,2019-05-15T00:00:00Z
280.223192,2019-05-16T00:00:00Z
276.378539,2019-05-17T00:00:00Z
272.859659,2019-05-18T00:00:00Z
285.64282,2019-05-19T00:00:00Z
291.501601,2019-05-20T00:00:00Z
287.030691,2019-05-21T00:00:00Z
286.066414,2019-05-22T00:00:00Z
295.44419,2019-05-23T00:00:00Z
278.44746,2019-05-24T00:00:00Z
269.231241,2019-05-25T00:00:00Z
288.214072,2019-05-26T00:00:00Z
296.777669,2019-05-27T00:00:00Z
299.298508,2019-05-28T00:00:00Z
291.825175,2019-05-29T00:00:00Z
286.939625,2019-05-30T00:00:00Z
279.827001,2019-05-31T00:00:00Z
268.802915,2019-06-01T00:00:00Z
283.58887,2019-06-02T00:00:00Z
285.136573,2019-06-03T00:00:00Z
280.805702,2019-06-04T00:00:00Z
277.119706,2019-06-05T00:00:00Z
276.540657,2019-06-06T00:00:00Z
281.148162,2019-06-07T00:00:00Z
278.195207,2019-06-08T00:00:00Z
290.128907,2019-06-09T00:00:00Z
300.35078,2019-06-10T00:00:00Z
292.585502,2019-06-11T00:00:00Z
293.180071,2019-06-12T00:00:00Z
290.957222,2019-06-13T00:00:00Z
284.747956,2019-06-14T00:00:00Z
277.904384,2019-06-15T00:00:00Z
292.518778,2019-06-16T00:00:00Z
296.458295,2019-06-17T00:00:00Z
287.553122,2019-06-18T00:00:00Z
278.398832,2019-06-19T00:00:00Z
281.028561,2019-06-20T00:00:00Z
276.16664,2019-06-21T00:00:00Z
274.478514,2019-06-22T00:00:00Z
286.247001,2019-06-23T00:00:00Z
294.929499,2019-06-24T00:00:00Z
286.802023,2019-06-25T00:00:00Z
280.863534,2019-06-26T00:00:00Z
267.8932,2019-06-27T00:00:00Z
269.447649,2019-06-28T00:00:00Z
259.617123,2019-06-29T00:00:00Z
280.716105,2019-06-30T00:00:00Z
289.991471,2019-07-01T00:00:00Z
288.148886,2019-07-02T00:00:00Z
288.506864,2019-07-03T00:00:00Z
284.596552,2019-07-04T00:00:00Z
275.979764,2019-07-05T00:00:00Z
281.04692,2019-07-06T00:00:00Z
308.88138,2019-07-07T00:00:00Z
308.201269,2019-07-08T00:00:00Z
305.383389,2019-07-09T00:00:00Z
299.827244,2019-07-10T00:00:00Z
294.019473,2019-07-11T00:00:00Z
287.811265,2019-07-12T00:00:00Z
284.865348,2019-07-13T00:00:00Z
300.406076,2019-07-14T00:00:00Z
294.902705,2019-07-15T00:00:00Z
288.788619,2019-07-16T00:00:00Z
287.658913,2019-07-17T00:00:00Z
288.444794,2019-07-18T00:00:00Z
286.326182,2019-07-19T00:00:00Z
283.904055,2019-07-20T00:00:00Z
304.200492,2019-07-21T00:00:00Z
300.961395,2019-07-22T00:00:00Z
293.35276,2019-07-23T00:00:00Z
294.932589,2019-07-24T00:00:00Z
290.429816,2019-07-25T00:00:00Z
277.5539,2019-07-26T00:00:00Z
284.540418,2019-07-27T00:00:00Z
298.187059,2019-07-28T00:00:00Z
295.534539,2019-07-29T00:00:00Z
298.753413,2019-07-30T00:00:00Z
284.975776,2019-07-31T00:00:00Z
276.97562,2019-08-01T00:00:00Z
273.52077,2019-08-02T00:00:00Z
270.67917,2019-08-03T00:00:00Z
286.529333,2019-08-04T00:00:00Z
297.866167,2019-08-05T00:00:00Z
294.668447,2019-08-06T00:00:00Z
290.071182,2019-08-07T00:00:00Z
285.756621,2019-08-08T00:00:00Z
280.926162,2019-08-09T00:00:00Z
277.408267,2019-08-10T00:00:00Z
290.613285,2019-08-11T00:00:00Z
289.025563,2019-08-12T00:00:00Z
287.489981,2019-08-13T00:00:00Z
281.284736,2019-08-14T00:00:00Z
278.096083,2019-08-15T00:00:00Z
283.268223,2019-08-16T00:00:00Z
288.860413,2019-08-17T00:00:00Z
309.818374,2019-08-18T00:00:00Z
300.959491,2019-08-19T00:00:00Z
293.619467,2019-08-20T00:00:00Z
295.312099,2019-08-21T00:00:00Z
296.025362,2019-08-22T00:00:00Z
289.204023,2019-08-23T00:00:00Z
284.394693,2019-08-24T00:00:00Z
296.815326,2019-08-25T00:00:00Z
299.333762,2019-08-26T00:00:00Z
298.75971,2019-08-27T00:00:00Z
296.449239,2019-08-28T00:00:00Z
294.834069,2019-08-29T00:00:00Z
286.361686,2019-08-30T00:00:00Z
285.246298,2019-08-31T00:00:00Z
296.548832,2019-09-01T00:00:00Z
298.902066,2019-09-02T00:00:00Z
297.544907,2019-09-03T00:00:00Z
287.036811,2019-09-04T00:00:00Z
285.827792,2019-09-05T00:00:00Z
271.992026,2019-09-06T00:00:00Z
274.355652,2019-09-07T00:00:00Z
300.033073,2019-09-08T00:00:00Z
298.998995,2019-09-09T00:00:00Z
290.75835,2019-09-10T00:00:00Z
292.41489,2019-09-11T00:00:00Z
291.735837,2019-09-12T00:00:00Z
286.102444,2019-09-13T00:00:00Z
279.027012,2019-09-14T00:00:00Z
296.296404,2019-09-15T00:00:00Z
303.506933,2019-09-16T00:00:00Z
299.786995,2019-09-17T00:00:00Z
301.553744,2019-09-18T00:00:00Z
294.479616,2019-09-19T00:00:00Z
290.954026,2019-09-20T00:00:00Z
287.035184,2019-09-21T00:00:00Z
310.50442,2019-09-22T00:00:00Z
316.327149,2019-09-23T00:00:00Z
304.960205,2019-09-24T00:00:00Z
307.357159,2019-09-25T00:00:00Z
297.037745,2019-09-26T00:00:00Z
293.09126,2019-09-27T00:00:00Z
292.389952,2019-09-28T00:00:00Z
307.833203,2019-09-29T00:00:00Z
306.411979,2019-09-30T00:00:00Z
302.818715,2019-10-01T00:00:00Z
302.666184,2019-10-02T00:00:00Z
302.269646,2019-10-03T00:00:00Z
299.155503,2019-10-04T00:00:00Z
296.66453,2019-10-05T00:00:00Z
308.765682,2019-10-06T00:00:00Z
311.888963,2019-10-07T00:00:00Z
310.729874,2019-10-08T00:00:00Z
306.374044,2019-10-09T00:00:00Z
310.260265,2019-10-10T00:00:00Z
309.968451,2019-10-11T00:00:00Z
306.43843,2019-10-12T00:00:00Z
325.30477,2019-10-13T00:00:00Z
331.352342,2019-10-14T00:00:00Z
326.818059,2019-10-15T00:00:00Z
341.898107,2019-10-16T00:00:00Z
312.829274,2019-10-17T00:00:00Z
307.511209,2019-10-18T00:00:00Z
297.483886,2019-10-19T00:00:00Z
317.181674,2019-10-20T00:00:00Z
329.649722,2019-10-21T00:00:00Z
330.464705,2019-10-22T00:00:00Z
310.493936,2019-10-23T00:00:00Z
304.584901,2019-10-24T00:00:00Z
286.742586,2019-10-25T00:00:00Z
283.510291,2019-10-26T00:00:00Z
292.956882,2019-10-27T00:00:00Z
309.251344,2019-10-28T00:00:00Z
292.450295,2019-10-29T00:00:00Z
296.731999,2019-10-30T00:00:00Z
304.835472,2019-10-31T00:00:00Z
300.591661,2019-11-01T00:00:00Z
299.561467,2019-11-02T00:00:00Z
311.948968,2019-11-03T00:00:00Z
320.014368,2019-11-04T00:00:00Z
311.421633,2019-11-05T00:00:00Z
301.649576,2019-11-06T00:00:00Z
305.465343,2019-11-07T00:00:00Z
299.197111,2019-11-08T00:00:00Z
296.475357,2019-11-09T00:00:00Z
305.987406,2019-11-10T00:00:00Z
320.408583,2019-11-11T00:00:00Z
327.904948,2019-11-12T00:00:00Z
321.95897,2019-11-13T00:00:00Z
312.676538,2019-11-14T00:00:00Z
299.620332,2019-11-15T00:00:00Z
296.282247,2019-11-16T00:00:00Z
315.037556,2019-11-17T00:00:00Z
314.104544,2019-11-18T00:00:00Z
321.095614,2019-11-19T00:00:00Z
318.92793,2019-11-20T00:00:00Z
302.992815,2019-11-21T00:00:00Z
299.095167,2019-11-22T00:00:00Z
296.011146,2019-11-23T00:00:00Z
323.789877,2019-11-24T00:00:00Z
333.915692,2019-11-25T00:00:00Z
308.759714,2019-11-26T00:00:00Z
301.057402,2019-11-27T00:00:00Z
294.147011,2019-11-28T00:00:00Z
290.003114,2019-11-29T00:00:00Z
301.478838,2019-11-30T00:00:00Z
318.451733,2019-12-01T00:00:00Z
310.129265,2019-12-02T00:00:00Z
317.285266,2019-12-03T00:00:00Z
311.102117,2019-12-04T00:00:00Z
300.014209,2019-12-05T00:00:00Z
290.645719,2019-12-06T00:00:00Z
293.641577,2019-12-07T00:00:00Z
309.244196,2019-12-08T00:00:00Z
317.219599,2019-12-09T00:00:00Z
306.071509,2019-12-10T00:00:00Z
315.019913,2019-12-11T00:00:00Z
297.251931,2019-12-12T00:00:00Z
294.513879,2019-12-13T00:00:00Z
295.495321,2019-12-14T00:00:00Z
311.94345,2019-12-15T00:00:00Z
312.705415,2019-12-16T00:00:00Z
328.855629,2019-12-17T00:00:00Z
331.853139,2019-12-18T00:00:00Z
305.998607,2019-12-19T00:00:00Z
290.614823,2019-12-20T00:00:00Z
289.387001,2019-12-21T00:00:00Z
303.268686,2019-12-22T00:00:00Z
299.17568,2019-12-23T00:00:00Z
284.88043,2019-12-24T00:00:00Z
281.333834,2019-12-25T00:00:00Z
290.633895,2019-12-26T00:00:00Z
296.54731,2019-12-27T00:00:00Z
298.960227,2019-12-28T00:00:00Z
309.414913,2019-12-29T00:00:00Z
321.844883,2019-12-30T00:00:00Z
287.639064,2019-12-31T00:00:00Z
301.607319,2020-01-01T00:00:00Z
317.180685,2020-01-02T00:00:00Z
317.13236,2020-01-03T00:00:00Z
317.763166,2020-01-04T00:00:00Z
336.518174,2020-01-05T00:00:00Z
339.156212,2020-01-06T00:00:00Z
326.393482,2020-01-07T00:00:00Z
314.370583,2020-01-08T00:00:00Z
314.445982,2020-01-09T00:00:00Z
316.619346,2020-01-10T00:00:00Z
315.780645,2020-01-11T00:00:00Z
332.584291,2020-01-12T00:00:00Z
333.259609,2020-01-13T00:00:00Z
330.552462,2020-01-14T00:00:00Z
320.69566,2020-01-15T00:00:00Z
320.678334,2020-01-16T00:00:00Z
309.863416,2020-01-17T00:00:00Z
306.078279,2020-01-18T00:00:00Z
330.162376,2020-01-19T00:00:00Z
334.43058,2020-01-20T00:00:00Z
317.784272,2020-01-21T00:00:00Z
317.090826,2020-01-22T00:00:00Z
312.337635,2020-01-23T00:00:00Z
309.102373,2020-01-24T00:00:00Z
305.867025,2020-01-25T00:00:00Z
323.337725,2020-01-26T00:00:00Z
338.737556,2020-01-27T00:00:00Z
321.380281,2020-01-28T00:00:00Z
309.700994,2020-01-29T00:00:00Z
307.379686,2020-01-30T00:00:00Z
297.766535,2020-01-31T00:00:00Z
291.398979,2020-02-01T00:00:00Z
310.768149,2020-02-02T00:00:00Z
319.710638,2020-02-03T00:00:00Z
311.981999,2020-02-04T00:00:00Z
318.619483,2020-02-05T00:00:00Z
312.004552,2020-02-06T00:00:00Z
303.515886,2020-02-07T00:00:00Z
323.249419,2020-02-08T00:00:00Z
326.460121,2020-02-09T00:00:00Z
339.969953,2020-02-10T00:00:00Z
314.033484,2020-02-11T00:00:00Z
310.624271,2020-02-12T00:00:00Z
305.075023,2020-02-13T00:00:00Z
300.335647,2020-02-14T00:00:00Z
305.581585,2020-02-15T00:00:00Z
325.281635,2020-02-16T00:00:00Z
321.693764,2020-02-17T00:00:00Z
317.235032,2020-02-18T00:00:00Z
313.174467,2020-02-19T00:00:00Z
309.759357,2020-02-20T00:00:00Z
296.441193,2020-02-21T00:00:00Z
296.866306,2020-02-22T00:00:00Z
314.144249,2020-02-23T00:00:00Z
312.210556,2020-02-24T00:00:00Z
304.690441,2020-02-25T00:00:00Z
300.630011,2020-02-26T00:00:00Z
301.758893,2020-02-27T00:00:00Z
293.026603,2020-02-28T00:00:00Z
295.200965,2020-02-29T00:00:00Z
318.856731,2020-03-01T00:00:00Z
310.34811,2020-03-02T00:00:00Z
307.484816,2020-03-03T00:00:00Z
304.43165,2020-03-04T00:00:00Z
301.752304,2020-03-05T00:00:00Z
298.164587,2020-03-06T00:00:00Z
289.651461,2020-03-07T00:00:00Z
309.208029,2020-03-08T00:00:00Z
310.713053,2020-03-09T00:00:00Z
304.132367,2020-03-10T00:00:00Z
300.053858,2020-03-11T00:00:00Z
287.860709,2020-03-12T00:00:00Z
278.904252,2020-03-13T00:00:00Z
287.563627,2020-03-14T00:00:00Z
307.431226,2020-03-15T00:00:00Z
287.583759,2020-03-16T00:00:00Z
284.529003,2020-03-17T00:00:00Z
287.969083,2020-03-18T00:00:00Z
293.991687,2020-03-19T00:00:00Z
303.001687,2020-03-20T00:00:00Z
316.944483,2020-03-21T00:00:00Z
330.058752,2020-03-22T00:00:00Z
314.767056,2020-03-23T00:00:00Z
322.49938,2020-03-24T00:00:00Z
322.034836,2020-03-25T00:00:00Z
329.052739,2020-03-26T00:00:00Z
331.781862,2020-03-27T00:00:00Z
343.158521,2020-03-28T00:00:00Z
366.672604,2020-03-29T00:00:00Z
346.538299,2020-03-30T00:00:00Z
339.639055,2020-03-31T00:00:00Z
345.036778,2020-04-01T00:00:00Z
363.572164,2020-04-02T00:00:00Z
362.382283,2020-04-03T00:00:00Z
377.694714,2020-04-04T00:00:00Z
386.67876,2020-04-05T00:00:00Z
372.673683,2020-04-06T00:00:00Z
358.725797,2020-04-07T00:00:00Z
361.540096,2020-04-08T00:00:00Z
373.888317,2020-04-09T00:00:00Z
387.365535,2020-04-10T00:00:00Z
374.787811,2020-04-11T00:00:00Z
389.832466,2020-04-12T00:00:00Z
386.713177,2020-04-13T00:00:00Z
370.467129,2020-04-14T00:00:00Z
360.801393,2020-04-15T00:00:00Z
363.517985,2020-04-16T00:00:00Z
370.56647,2020-04-17T00:00:00Z
384.117144,2020-04-18T00:00:00Z
392.097332,2020-04-19T00:00:00Z
383.872298,2020-04-20T00:00:00Z
380.040469,2020-04-21T00:00:00Z
376.834595,2020-04-22T00:00:00Z
373.714228,2020-04-23T00:00:00Z
369.577352,2020-04-24T00:00:00Z
380.578938,2020-04-25T00:00:00Z
400.173009,2020-04-26T00:00:00Z
390.498991,2020-04-27T00:00:00Z
377.01824,2020-04-28T00:00:00Z
384.315863,2020-04-29T00:00:00Z
382.262497,2020-04-30T00:00:00Z
366.093368,2020-05-01T00:00:00Z
378.095335,2020-05-02T00:00:00Z
389.058822,2020-05-03T00:00:00Z
375.907168,2020-05-04T00:00:00Z
372.819343,2020-05-05T00:00:00Z
367.263558,2020-05-06T00:00:00Z
358.007361,2020-05-07T00:00:00Z
355.508228,2020-05-08T00:00:00Z
369.805146,2020-05-09T00:00:00Z
374.658096,2020-05-10T00:00:00Z
361.839912,2020-05-11T00:00:00Z
356.295399,2020-05-12T00:00:00Z
351.381993,2020-05-13T00:00:00Z
351.628007,2020-05-14T00:00:00Z
344.495323,2020-05-15T00:00:00Z
344.778221,2020-05-16T00:00:00Z
359.215559,2020-05-17T00:00:00Z
356.467834,2020-05-18T00:00:00Z
348.285397,2020-05-19T00:00:00Z
343.957885,2020-05-20T00:00:00Z
335.156968,2020-05-21T00:00:00Z
332.556996,2020-05-22T00:00:00Z
347.351011,2020-05-23T00:00:00Z
344.62584,2020-05-24T00:00:00Z
350.184433,2020-05-25T00:00:00Z
343.25963,2020-05-26T00:00:00Z
339.741259,2020-05-27T00:00:00Z
333.188866,2020-05-28T00:00:00Z
325.48516,2020-05-29T00:00:00Z
329.77976,2020-05-30T00:00:00Z
341.499973,2020-05-31T00:00:00Z
328.808773,2020-06-01T00:00:00Z
327.595575,2020-06-02T00:00:00Z
325.019889,2020-06-03T00:00:00Z
326.191687,2020-06-04T00:00:00Z
321.382287,2020-06-05T00:00:00Z
325.274332,2020-06-06T00:00:00Z
346.411414,2020-06-07T00:00:00Z
337.642371,2020-06-08T00:00:00Z
329.874515,2020-06-09T00:00:00Z
331.654381,2020-06-10T00:00:00Z
330.444012,2020-06-11T00:00:00Z
323.395733,2020-06-12T00:00:00Z
316.805801,2020-06-13T00:00:00Z
335.378851,2020-06-14T00:00:00Z
325.345291,2020-06-15T00:00:00Z
324.456791,2020-06-16T00:00:00Z
317.637783,2020-06-17T00:00:00Z
318.076624,2020-06-18T00:00:00Z
315.155655,2020-06-19T00:00:00Z
315.36508,2020-06-20T00:00:00Z
324.829153,2020-06-21T00:00:00Z
318.668474,2020-06-22T00:00:00Z
307.362199,2020-06-23T00:00:00Z
304.843975,2020-06-24T00:00:00Z
301.669575,2020-06-25T00:00:00Z
298.098618,2020-06-26T00:00:00Z
312.031192,2020-06-27T00:00:00Z
321.602866,2020-06-28T00:00:00Z
315.418728,2020-06-29T00:00:00Z
306.232246,2020-06-30T00:00:00Z
301.567444,2020-07-01T00:00:00Z
304.616009,2020-07-02T00:00:00Z
303.296129,2020-07-03T00:00:00Z
324.983901,2020-07-04T00:00:00Z
325.3623,2020-07-05T00:00:00Z
322.556817,2020-07-06T00:00:00Z
315.431586,2020-07-07T00:00:00Z
315.376829,2020-07-08T00:00:00Z
314.674268,2020-07-09T00:00:00Z
308.037079,2020-07-10T00:00:00Z
317.531346,2020-07-11T00:00:00Z
321.909509,2020-07-12T00:00:00Z
325.405783,2020-07-13T00:00:00Z
314.638513,2020-07-14T00:00:00Z
306.725849,2020-07-15T00:00:00Z
307.161161,2020-07-16T00:00:00Z
314.789174,2020-07-17T00:00:00Z
318.465022,2020-07-18T00:00:00Z
328.088707,2020-07-19T00:00:00Z
318.61139,2020-07-20T00:00:00Z
312.013356,2020-07-21T00:00:00Z
306.766065,2020-07-22T00:00:00Z
307.694204,2020-07-23T00:00:00Z
304.069906,2020-07-24T00:00:00Z
314.413358,2020-07-25T00:00:00Z
329.225053,2020-07-26T00:00:00Z
321.018133,2020-07-27T00:00:00Z
312.505368,2020-07-28T00:00:00Z
305.078014,2020-07-29T00:00:00Z
302.200188,2020-07-30T00:00:00Z
293.093582,2020-07-31T00:00:00Z
298.558746,2020-08-01T00:00:00Z
316.923236,2020-08-02T00:00:00Z
301.642936,2020-08-03T00:00:00Z
301.673561,2020-08-04T00:00:00Z
305.141101,2020-08-05T00:00:00Z
296.871668,2020-08-06T00:00:00Z
288.189222,2020-08-07T00:00:00Z
291.69174400000003,2020-08-08T00:00:00Z
315.01956,2020-08-09T00:00:00Z
309.838462,2020-08-10T00:00:00Z
306.248503,2020-08-11T00:00:00Z
307.22569,2020-08-12T00:00:00Z
302.517914,2020-08-13T00:00:00Z
304.060771,2020-08-14T00:00:00Z
306.757386,2020-08-15T00:00:00Z
320.0327,2020-08-16T00:00:00Z
307.3736,2020-08-17T00:00:00Z
301.948372,2020-08-18T00:00:00Z
304.177572,2020-08-19T00:00:00Z
302.521436,2020-08-20T00:00:00Z
301.71094,2020-08-21T00:00:00Z
301.519025,2020-08-22T00:00:00Z
319.72998,2020-08-23T00:00:00Z
310.803675,2020-08-24T00:00:00Z
307.644892,2020-08-25T00:00:00Z
304.089116,2020-08-26T00:00:00Z
303.31772,2020-08-27T00:00:00Z
298.830818,2020-08-28T00:00:00Z
314.457197,2020-08-29T00:00:00Z
310.782652,2020-08-30T00:00:00Z
307.268207,2020-08-31T00:00:00Z
292.993516,2020-09-01T00:00:00Z
299.833922,2020-09-02T00:00:00Z
297.95282,2020-09-03T00:00:00Z
289.423501,2020-09-04T00:00:00Z
292.078401,2020-09-05T00:00:00Z
309.9592,2020-09-06T00:00:00Z
315.481158,2020-09-07T00:00:00Z
306.227994,2020-09-08T00:00:00Z
305.371203,2020-09-09T00:00:00Z
304.301247,2020-09-10T00:00:00Z
310.774573,2020-09-11T00:00:00Z
309.687449,2020-09-12T00:00:00Z
325.471427,2020-09-13T00:00:00Z
325.58876,2020-09-14T00:00:00Z
315.608413,2020-09-15T00:00:00Z
316.113986,2020-09-16T00:00:00Z
305.852936,2020-09-17T00:00:00Z
298.01936,2020-09-18T00:00:00Z
308.511956,2020-09-19T00:00:00Z
322.679191,2020-09-20T00:00:00Z
328.858688,2020-09-21T00:00:00Z
316.31533,2020-09-22T00:00:00Z
318.656776,2020-09-23T00:00:00Z
310.233776,2020-09-24T00:00:00Z
300.95363,2020-09-25T00:00:00Z
305.326009,2020-09-26T00:00:00Z
320.530845,2020-09-27T00:00:00Z
314.370902,2020-09-28T00:00:00Z
308.435585,2020-09-29T00:00:00Z
302.71004,2020-09-30T00:00:00Z
297.491705,2020-10-01T00:00:00Z
294.092738,2020-10-02T00:00:00Z
295.968913,2020-10-03T00:00:00Z
310.988409,2020-10-04T00:00:00Z
314.390414,2020-10-05T00:00:00Z
319.234554,2020-10-06T00:00:00Z
326.01939,2020-10-07T00:00:00Z
322.445182,2020-10-08T00:00:00Z
314.556187,2020-10-09T00:00:00Z
314.649225,2020-10-10T00:00:00Z
327.725466,2020-10-11T00:00:00Z
339.256168,2020-10-12T00:00:00Z
319.484413,2020-10-13T00:00:00Z
320.591226,2020-10-14T00:00:00Z
322.141669,2020-10-15T00:00:00Z
317.367327,2020-10-16T00:00:00Z
313.88619,2020-10-17T00:00:00Z
324.634153,2020-10-18T00:00:00Z
329.24543,2020-10-19T00:00:00Z
317.950422,2020-10-20T00:00:00Z
319.548655,2020-10-21T00:00:00Z
317.721073,2020-10-22T00:00:00Z
303.703654,2020-10-23T00:00:00Z
317.203875,2020-10-24T00:00:00Z
326.050816,2020-10-25T00:00:00Z
326.21826,2020-10-26T00:00:00Z
326.311806,2020-10-27T00:00:00Z
325.31217,2020-10-28T00:00:00Z
319.959819,2020-10-29T00:00:00Z
313.238534,2020-10-30T00:00:00Z
310.265432,2020-10-31T00:00:00Z
324.06394,2020-11-01T00:00:00Z
332.246069,2020-11-02T00:00:00Z
331.863648,2020-11-03T00:00:00Z
354.845527,2020-11-04T00:00:00Z
333.531657,2020-11-05T00:00:00Z
328.316042,2020-11-06T00:00:00Z
339.56866,2020-11-07T00:00:00Z
367.480152,2020-11-08T00:00:00Z
344.279866,2020-11-09T00:00:00Z
339.643355,2020-11-10T00:00:00Z
339.742773,2020-11-11T00:00:00Z
337.39292,2020-11-12T00:00:00Z
322.19196,2020-11-13T00:00:00Z
318.546217,2020-11-14T00:00:00Z
342.60354,2020-11-15T00:00:00Z
336.724255,2020-11-16T00:00:00Z
333.541208,2020-11-17T00:00:00Z
334.607969,2020-11-18T00:00:00Z
335.330496,2020-11-19T00:00:00Z
326.58605,2020-11-20T00:00:00Z
327.071395,2020-11-21T00:00:00Z
342.718527,2020-11-22T00:00:00Z
338.098401,2020-11-23T00:00:00Z
323.615229,2020-11-24T00:00:00Z
324.413478,2020-11-25T00:00:00Z
319.252872,2020-11-26T00:00:00Z
312.104388,2020-11-27T00:00:00Z
322.97659,2020-11-28T00:00:00Z
336.862988,2020-11-29T00:00:00Z
329.125568,2020-11-30T00:00:00Z
314.633169,2020-12-01T00:00:00Z
314.376703,2020-12-02T00:00:00Z
316.400721,2020-12-03T00:00:00Z
310.451153,2020-12-04T00:00:00Z
319.531433,2020-12-05T00:00:00Z
335.022634,2020-12-06T00:00:00Z
331.909421,2020-12-07T00:00:00Z
322.846018,2020-12-08T00:00:00Z
320.147288,2020-12-09T00:00:00Z
315.496668,2020-12-10T00:00:00Z
316.247427,2020-12-11T00:00:00Z
321.650014,2020-12-12T00:00:00Z
336.655524,2020-12-13T00:00:00Z
338.90517,2020-12-14T00:00:00Z
318.706155,2020-12-15T00:00:00Z
326.584857,2020-12-16T00:00:00Z
308.614514,2020-12-17T00:00:00Z
306.301192,2020-12-18T00:00:00Z
305.222076,2020-12-19T00:00:00Z
320.764286,2020-12-20T00:00:00Z
308.41990500000003,2020-12-21T00:00:00Z
305.163975,2020-12-22T00:00:00Z
300.152536,2020-12-23T00:00:00Z
292.411425,2020-12-24T00:00:00Z
296.889167,2020-12-25T00:00:00Z
319.552715,2020-12-26T00:00:00Z
335.627774,2020-12-27T00:00:00Z
329.61643,2020-12-28T00:00:00Z
324.995439,2020-12-29T00:00:00Z
319.973683,2020-12-30T00:00:00Z
303.485802,2020-12-31T00:00:00Z
320.916982,2021-01-01T00:00:00Z
342.942096,2021-01-02T00:00:00Z
348.913976,2021-01-03T00:00:00Z
335.991143,2021-01-04T00:00:00Z
331.791204,2021-01-05T00:00:00Z
331.5602,2021-01-06T00:00:00Z
328.94986,2021-01-07T00:00:00Z
326.41122,2021-01-08T00:00:00Z
335.779438,2021-01-09T00:00:00Z
350.059568,2021-01-10T00:00:00Z
342.930347,2021-01-11T00:00:00Z
337.88124,2021-01-12T00:00:00Z
335.589992,2021-01-13T00:00:00Z
333.170355,2021-01-14T00:00:00Z
321.946195,2021-01-15T00:00:00Z
326.957646,2021-01-16T00:00:00Z
342.396882,2021-01-17T00:00:00Z
339.872367,2021-01-18T00:00:00Z
330.336727,2021-01-19T00:00:00Z
344.2832,2021-01-20T00:00:00Z
331.508596,2021-01-21T00:00:00Z
323.469988,2021-01-22T00:00:00Z
327.85111,2021-01-23T00:00:00Z
347.360633,2021-01-24T00:00:00Z
336.760332,2021-01-25T00:00:00Z
331.77666,2021-01-26T00:00:00Z
330.370457,2021-01-27T00:00:00Z
322.536174,2021-01-28T00:00:00Z
318.312428,2021-01-29T00:00:00Z
326.517038,2021-01-30T00:00:00Z
339.22742,2021-01-31T00:00:00Z
340.579862,2021-02-01T00:00:00Z
327.733774,2021-02-02T00:00:00Z
335.044562,2021-02-03T00:00:00Z
326.653859,2021-02-04T00:00:00Z
319.121401,2021-02-05T00:00:00Z
325.072702,2021-02-06T00:00:00Z
342.989898,2021-02-07T00:00:00Z
340.416749,2021-02-08T00:00:00Z
323.356858,2021-02-09T00:00:00Z
317.182967,2021-02-10T00:00:00Z
322.595434,2021-02-11T00:00:00Z
318.765255,2021-02-12T00:00:00Z
325.742587,2021-02-13T00:00:00Z
342.112736,2021-02-14T00:00:00Z
335.088757,2021-02-15T00:00:00Z
328.079385,2021-02-16T00:00:00Z
331.114729,2021-02-17T00:00:00Z
332.988685,2021-02-18T00:00:00Z
335.40168,2021-02-19T00:00:00Z
330.006919,2021-02-20T00:00:00Z
347.175839,2021-02-21T00:00:00Z
345.509691,2021-02-22T00:00:00Z
336.745521,2021-02-23T00:00:00Z
337.037139,2021-02-24T00:00:00Z
334.473546,2021-02-25T00:00:00Z
318.744471,2021-02-26T00:00:00Z
319.737168,2021-02-27T00:00:00Z
338.492349,2021-02-28T00:00:00Z
341.604678,2021-03-01T00:00:00Z
328.234939,2021-03-02T00:00:00Z
320.481151,2021-03-03T00:00:00Z
317.720859,2021-03-04T00:00:00Z
317.162671,2021-03-05T00:00:00Z
317.560595,2021-03-06T00:00:00Z
336.255281,2021-03-07T00:00:00Z
333.686595,2021-03-08T00:00:00Z
322.586627,2021-03-09T00:00:00Z
323.383823,2021-03-10T00:00:00Z
320.553529,2021-03-11T00:00:00Z
309.97756,2021-03-12T00:00:00Z
316.31455,2021-03-13T00:00:00Z
341.662279,2021-03-14T00:00:00Z
337.079848,2021-03-15T00:00:00Z
319.980306,2021-03-16T00:00:00Z
317.696171,2021-03-17T00:00:00Z
317.65517,2021-03-18T00:00:00Z
314.673791,2021-03-19T00:00:00Z
311.791462,2021-03-20T00:00:00Z
320.891857,2021-03-21T00:00:00Z
318.383954,2021-03-22T00:00:00Z
314.50818400000003,2021-03-23T00:00:00Z
321.701621,2021-03-24T00:00:00Z
326.361792,2021-03-25T00:00:00Z
313.623533,2021-03-26T00:00:00Z
